Timestamp,Air Temp WSSR [Sagehorn Ranch WS], flag
9/3/2016 20:05,14.87,P
9/3/2016 20:10,14.7,P
9/3/2016 20:15,14.6,P
9/3/2016 20:20,14.46,P
9/3/2016 20:25,14.29,P
9/3/2016 20:30,14.29,P
9/3/2016 20:35,14.42,P
9/3/2016 20:40,14.39,P
9/3/2016 20:45,14.36,P
9/3/2016 20:50,14.22,P
9/3/2016 20:55,14.32,P
9/3/2016 21:00,14.19,P
9/3/2016 21:05,14.05,P
9/3/2016 21:10,14.19,P
9/3/2016 21:15,13.98,P
9/3/2016 21:20,14.08,P
9/3/2016 21:25,14.05,P
9/3/2016 21:30,13.91,P
9/3/2016 21:35,13.88,P
9/3/2016 21:40,13.81,P
9/3/2016 21:45,13.88,P
9/3/2016 21:50,14.02,P
9/3/2016 21:55,13.95,P
9/3/2016 22:00,14.05,P
9/3/2016 22:05,14.19,P
9/3/2016 22:10,13.95,P
9/3/2016 22:15,13.95,P
9/3/2016 22:20,13.81,P
9/3/2016 22:25,13.64,P
9/3/2016 22:30,13.71,P
9/3/2016 22:35,13.47,P
9/3/2016 22:40,13.71,P
9/3/2016 22:45,13.67,P
9/3/2016 22:50,13.64,P
9/3/2016 22:55,13.57,P
9/3/2016 23:00,13.64,P
9/3/2016 23:05,13.78,P
9/3/2016 23:10,13.54,P
9/3/2016 23:15,13.57,P
9/3/2016 23:20,13.44,P
9/3/2016 23:25,13.51,P
9/3/2016 23:30,13.3,P
9/3/2016 23:35,13.23,P
9/3/2016 23:40,13.17,P
9/3/2016 23:45,13.24,P
9/3/2016 23:50,13.07,P
9/3/2016 23:55,13.17,P
9/4/2016 0:00,13.1,P
9/4/2016 0:05,12.97,P
9/4/2016 0:10,13.21,P
9/4/2016 0:15,13.44,P
9/4/2016 0:20,13.41,P
9/4/2016 0:25,13.55,P
9/4/2016 0:30,13.55,P
9/4/2016 0:35,13.27,P
9/4/2016 0:40,13,P
9/4/2016 0:45,12.73,P
9/4/2016 0:50,12.8,P
9/4/2016 0:55,12.86,P
9/4/2016 1:00,12.86,P
9/4/2016 1:05,12.73,P
9/4/2016 1:10,12.69,P
9/4/2016 1:15,12.66,P
9/4/2016 1:20,12.76,P
9/4/2016 1:25,12.73,P
9/4/2016 1:30,12.59,P
9/4/2016 1:35,12.49,P
9/4/2016 1:40,12.39,P
9/4/2016 1:45,12.25,P
9/4/2016 1:50,12.59,P
9/4/2016 1:55,12.32,P
9/4/2016 2:00,12.25,P
9/4/2016 2:05,12.32,P
9/4/2016 2:10,12.42,P
9/4/2016 2:15,12.35,P
9/4/2016 2:20,11.98,P
9/4/2016 2:25,11.74,P
9/4/2016 2:30,11.81,P
9/4/2016 2:35,11.77,P
9/4/2016 2:40,11.74,P
9/4/2016 2:45,11.5,P
9/4/2016 2:50,11.4,P
9/4/2016 2:55,11.33,P
9/4/2016 3:00,11.09,P
9/4/2016 3:05,10.92,P
9/4/2016 3:10,10.82,P
9/4/2016 3:15,10.55,P
9/4/2016 3:20,10.21,P
9/4/2016 3:25,9.97,P
9/4/2016 3:30,10.11,P
9/4/2016 3:35,10.21,P
9/4/2016 3:40,10.11,P
9/4/2016 3:45,9.94,P
9/4/2016 3:50,10.11,P
9/4/2016 3:55,10.21,P
9/4/2016 4:00,10.32,P
9/4/2016 4:05,10.69,P
9/4/2016 4:10,10.62,P
9/4/2016 4:15,10.52,P
9/4/2016 4:20,10.42,P
9/4/2016 4:25,10.42,P
9/4/2016 4:30,10.14,P
9/4/2016 4:35,9.94,P
9/4/2016 4:40,9.77,P
9/4/2016 4:45,9.77,P
9/4/2016 4:50,9.57,P
9/4/2016 4:55,9.53,P
9/4/2016 5:00,9.5,P
9/4/2016 5:05,9.67,P
9/4/2016 5:10,9.63,P
9/4/2016 5:15,9.8,P
9/4/2016 5:20,9.5,P
9/4/2016 5:25,9.53,P
9/4/2016 5:30,9.91,P
9/4/2016 5:35,10.08,P
9/4/2016 5:40,10.01,P
9/4/2016 5:45,9.97,P
9/4/2016 5:50,10.04,P
9/4/2016 5:55,9.87,P
9/4/2016 6:00,10.14,P
9/4/2016 6:05,10.52,P
9/4/2016 6:10,10.28,P
9/4/2016 6:15,10.32,P
9/4/2016 6:20,10.28,P
9/4/2016 6:25,10.18,P
9/4/2016 6:30,10.32,P
9/4/2016 6:35,10.49,P
9/4/2016 6:40,10.86,P
9/4/2016 6:45,10.96,P
9/4/2016 6:50,11.1,P
9/4/2016 6:55,11.17,P
9/4/2016 7:00,11.3,P
9/4/2016 7:05,11.34,P
9/4/2016 7:10,11.24,P
9/4/2016 7:15,11.41,P
9/4/2016 7:20,11.95,P
9/4/2016 7:25,12.5,P
9/4/2016 7:30,12.87,P
9/4/2016 7:35,13.14,P
9/4/2016 7:40,13.35,P
9/4/2016 7:45,13.41,P
9/4/2016 7:50,13.44,P
9/4/2016 7:55,13.78,P
9/4/2016 8:00,13.81,P
9/4/2016 8:05,14.02,P
9/4/2016 8:10,14.22,P
9/4/2016 8:15,14.36,P
9/4/2016 8:20,14.49,P
9/4/2016 8:25,14.9,P
9/4/2016 8:30,15.07,P
9/4/2016 8:35,15.48,P
9/4/2016 8:40,15.54,P
9/4/2016 8:45,16.15,P
9/4/2016 8:50,16.87,P
9/4/2016 8:55,17.14,P
9/4/2016 9:00,17.44,P
9/4/2016 9:05,17.37,P
9/4/2016 9:10,17.61,P
9/4/2016 9:15,17.71,P
9/4/2016 9:20,17.92,P
9/4/2016 9:25,18.33,P
9/4/2016 9:30,18.53,P
9/4/2016 9:35,18.73,P
9/4/2016 9:40,19,P
9/4/2016 9:45,18.9,P
9/4/2016 9:50,19,P
9/4/2016 9:55,19.2,P
9/4/2016 10:00,19.48,P
9/4/2016 10:05,19.95,P
9/4/2016 10:10,19.95,P
9/4/2016 10:15,19.95,P
9/4/2016 10:20,20.53,P
9/4/2016 10:25,20.67,P
9/4/2016 10:30,20.84,P
9/4/2016 10:35,20.43,P
9/4/2016 10:40,20.02,P
9/4/2016 10:45,20.05,P
9/4/2016 10:50,20.12,P
9/4/2016 10:55,20.5,P
9/4/2016 11:00,20.74,P
9/4/2016 11:05,20.09,P
9/4/2016 11:10,20.16,P
9/4/2016 11:15,19.58,P
9/4/2016 11:20,19.58,P
9/4/2016 11:25,20.16,P
9/4/2016 11:30,19.65,P
9/4/2016 11:35,19.61,P
9/4/2016 11:40,20.22,P
9/4/2016 11:45,19.44,P
9/4/2016 11:50,19.41,P
9/4/2016 11:55,18.9,P
9/4/2016 12:00,18.93,P
9/4/2016 12:05,18.52,P
9/4/2016 12:10,18.62,P
9/4/2016 12:15,18.76,P
9/4/2016 12:20,18.11,P
9/4/2016 12:25,18.28,P
9/4/2016 12:30,18.45,P
9/4/2016 12:35,18.96,P
9/4/2016 12:40,19,P
9/4/2016 12:45,18.86,P
9/4/2016 12:50,19.3,P
9/4/2016 12:55,19,P
9/4/2016 13:00,19.03,P
9/4/2016 13:05,19.51,P
9/4/2016 13:10,19.88,P
9/4/2016 13:15,19.88,P
9/4/2016 13:20,19.51,P
9/4/2016 13:25,19.68,P
9/4/2016 13:30,19.68,P
9/4/2016 13:35,19.95,P
9/4/2016 13:40,20.19,P
9/4/2016 13:45,20.67,P
9/4/2016 13:50,20.57,P
9/4/2016 13:55,19.85,P
9/4/2016 14:00,19.68,P
9/4/2016 14:05,19.51,P
9/4/2016 14:10,19.68,P
9/4/2016 14:15,19.44,P
9/4/2016 14:20,19.3,P
9/4/2016 14:25,19.13,P
9/4/2016 14:30,19.71,P
9/4/2016 14:35,19.2,P
9/4/2016 14:40,18.86,P
9/4/2016 14:45,19.2,P
9/4/2016 14:50,18.83,P
9/4/2016 14:55,19.37,P
9/4/2016 15:00,20.05,P
9/4/2016 15:05,19.34,P
9/4/2016 15:10,19.3,P
9/4/2016 15:15,19.48,P
9/4/2016 15:20,19.1,P
9/4/2016 15:25,19.44,P
9/4/2016 15:30,19.58,P
9/4/2016 15:35,19.3,P
9/4/2016 15:40,19.95,P
9/4/2016 15:45,19.99,P
9/4/2016 15:50,19.92,P
9/4/2016 15:55,19.41,P
9/4/2016 16:00,19.17,P
9/4/2016 16:05,19.03,P
9/4/2016 16:10,19.2,P
9/4/2016 16:15,19.17,P
9/4/2016 16:20,19.71,P
9/4/2016 16:25,19.37,P
9/4/2016 16:30,19.34,P
9/4/2016 16:35,19.51,P
9/4/2016 16:40,19.44,P
9/4/2016 16:45,19.3,P
9/4/2016 16:50,19.27,P
9/4/2016 16:55,19.41,P
9/4/2016 17:00,19.2,P
9/4/2016 17:05,19.37,P
9/4/2016 17:10,19.3,P
9/4/2016 17:15,18.42,P
9/4/2016 17:20,18.49,P
9/4/2016 17:25,18.52,P
9/4/2016 17:30,18.18,P
9/4/2016 17:35,17.81,P
9/4/2016 17:40,17.91,P
9/4/2016 17:45,18.04,P
9/4/2016 17:50,18.11,P
9/4/2016 17:55,18.01,P
9/4/2016 18:00,17.91,P
9/4/2016 18:05,17.71,P
9/4/2016 18:10,17.44,P
9/4/2016 18:15,17.23,P
9/4/2016 18:20,16.93,P
9/4/2016 18:25,16.69,P
9/4/2016 18:30,16.31,P
9/4/2016 18:35,16.28,P
9/4/2016 18:40,16.11,P
9/4/2016 18:45,15.87,P
9/4/2016 18:50,15.74,P
9/4/2016 18:55,15.5,P
9/4/2016 19:00,15.4,P
9/4/2016 19:05,15.13,P
9/4/2016 19:10,15.34,P
9/4/2016 19:15,15.37,P
9/4/2016 19:20,15.14,P
9/4/2016 19:25,15,P
9/4/2016 19:30,14.93,P
9/4/2016 19:35,14.7,P
9/4/2016 19:40,14.66,P
9/4/2016 19:45,14.7,P
9/4/2016 19:50,14.9,P
9/4/2016 19:55,14.7,P
9/4/2016 20:00,14.49,P
9/4/2016 20:05,14.49,P
9/4/2016 20:10,14.49,P
9/4/2016 20:15,14.46,P
9/4/2016 20:20,14.19,P
9/4/2016 20:25,13.88,P
9/4/2016 20:30,13.81,P
9/4/2016 20:35,13.71,P
9/4/2016 20:40,13.57,P
9/4/2016 20:45,13.57,P
9/4/2016 20:50,13.4,P
9/4/2016 20:55,13.47,P
9/4/2016 21:00,13.23,P
9/4/2016 21:05,13.5,P
9/4/2016 21:10,13.33,P
9/4/2016 21:15,13.2,P
9/4/2016 21:20,13.2,P
9/4/2016 21:25,13.47,P
9/4/2016 21:30,13.4,P
9/4/2016 21:35,13.23,P
9/4/2016 21:40,13.1,P
9/4/2016 21:45,13,P
9/4/2016 21:50,12.96,P
9/4/2016 21:55,12.96,P
9/4/2016 22:00,13.07,P
9/4/2016 22:05,13.17,P
9/4/2016 22:10,13.17,P
9/4/2016 22:15,13.17,P
9/4/2016 22:20,12.97,P
9/4/2016 22:25,12.69,P
9/4/2016 22:30,12.66,P
9/4/2016 22:35,12.86,P
9/4/2016 22:40,12.83,P
9/4/2016 22:45,12.69,P
9/4/2016 22:50,12.49,P
9/4/2016 22:55,12.66,P
9/4/2016 23:00,12.76,P
9/4/2016 23:05,12.52,P
9/4/2016 23:10,12.59,P
9/4/2016 23:15,12.76,P
9/4/2016 23:20,12.66,P
9/4/2016 23:25,12.8,P
9/4/2016 23:30,12.87,P
9/4/2016 23:35,13.04,P
9/4/2016 23:40,13.14,P
9/4/2016 23:45,13.17,P
9/4/2016 23:50,13.04,P
9/4/2016 23:55,13.04,P
9/5/2016 0:00,13.14,P
9/5/2016 0:05,13.07,P
9/5/2016 0:10,12.9,P
9/5/2016 0:15,12.59,P
9/5/2016 0:20,12.35,P
9/5/2016 0:25,12.08,P
9/5/2016 0:30,11.98,P
9/5/2016 0:35,12.01,P
9/5/2016 0:40,12.05,P
9/5/2016 0:45,12.01,P
9/5/2016 0:50,11.98,P
9/5/2016 0:55,12.12,P
9/5/2016 1:00,12.08,P
9/5/2016 1:05,12.22,P
9/5/2016 1:10,12.18,P
9/5/2016 1:15,12.32,P
9/5/2016 1:20,12.39,P
9/5/2016 1:25,12.11,P
9/5/2016 1:30,12.11,P
9/5/2016 1:35,12.15,P
9/5/2016 1:40,12.32,P
9/5/2016 1:45,12.15,P
9/5/2016 1:50,12.08,P
9/5/2016 1:55,11.94,P
9/5/2016 2:00,11.81,P
9/5/2016 2:05,11.78,P
9/5/2016 2:10,11.64,P
9/5/2016 2:15,11.4,P
9/5/2016 2:20,11.6,P
9/5/2016 2:25,11.47,P
9/5/2016 2:30,11.33,P
9/5/2016 2:35,11.6,P
9/5/2016 2:40,11.54,P
9/5/2016 2:45,11.37,P
9/5/2016 2:50,11.23,P
9/5/2016 2:55,11.16,P
9/5/2016 3:00,11.23,P
9/5/2016 3:05,11.41,P
9/5/2016 3:10,11.68,P
9/5/2016 3:15,11.65,P
9/5/2016 3:20,11.61,P
9/5/2016 3:25,11.64,P
9/5/2016 3:30,11.44,P
9/5/2016 3:35,11.37,P
9/5/2016 3:40,11.17,P
9/5/2016 3:45,11.13,P
9/5/2016 3:50,11.13,P
9/5/2016 3:55,11,P
9/5/2016 4:00,11.17,P
9/5/2016 4:05,11.17,P
9/5/2016 4:10,11,P
9/5/2016 4:15,10.9,P
9/5/2016 4:20,10.62,P
9/5/2016 4:25,10.66,P
9/5/2016 4:30,10.69,P
9/5/2016 4:35,10.72,P
9/5/2016 4:40,10.93,P
9/5/2016 4:45,11.03,P
9/5/2016 4:50,11.1,P
9/5/2016 4:55,11.17,P
9/5/2016 5:00,11.07,P
9/5/2016 5:05,11.03,P
9/5/2016 5:10,10.9,P
9/5/2016 5:15,10.62,P
9/5/2016 5:20,10.9,P
9/5/2016 5:25,11.48,P
9/5/2016 5:30,11.48,P
9/5/2016 5:35,11.44,P
9/5/2016 5:40,11.51,P
9/5/2016 5:45,11.34,P
9/5/2016 5:50,11.3,P
9/5/2016 5:55,11.48,P
9/5/2016 6:00,11.44,P
9/5/2016 6:05,11.54,P
9/5/2016 6:10,11.3,P
9/5/2016 6:15,11.17,P
9/5/2016 6:20,11,P
9/5/2016 6:25,10.86,P
9/5/2016 6:30,10.79,P
9/5/2016 6:35,11,P
9/5/2016 6:40,11.13,P
9/5/2016 6:45,11.34,P
9/5/2016 6:50,11.41,P
9/5/2016 6:55,11.54,P
9/5/2016 7:00,11.75,P
9/5/2016 7:05,11.88,P
9/5/2016 7:10,12.12,P
9/5/2016 7:15,12.36,P
9/5/2016 7:20,12.6,P
9/5/2016 7:25,13.18,P
9/5/2016 7:30,13.48,P
9/5/2016 7:35,13.79,P
9/5/2016 7:40,14.3,P
9/5/2016 7:45,14.47,P
9/5/2016 7:50,15.08,P
9/5/2016 7:55,15.31,P
9/5/2016 8:00,15.48,P
9/5/2016 8:05,15.55,P
9/5/2016 8:10,15.86,P
9/5/2016 8:15,15.79,P
9/5/2016 8:20,16.16,P
9/5/2016 8:25,16.09,P
9/5/2016 8:30,16.5,P
9/5/2016 8:35,16.97,P
9/5/2016 8:40,17.24,P
9/5/2016 8:45,17.78,P
9/5/2016 8:50,17.82,P
9/5/2016 8:55,18.16,P
9/5/2016 9:00,18.26,P
9/5/2016 9:05,18.43,P
9/5/2016 9:10,18.7,P
9/5/2016 9:15,18.84,P
9/5/2016 9:20,18.97,P
9/5/2016 9:25,19.2,P
9/5/2016 9:30,19.75,P
9/5/2016 9:35,19.61,P
9/5/2016 9:40,20.23,P
9/5/2016 9:45,20.26,P
9/5/2016 9:50,20.57,P
9/5/2016 9:55,20.67,P
9/5/2016 10:00,21.01,P
9/5/2016 10:05,21.18,P
9/5/2016 10:10,21.52,P
9/5/2016 10:15,22.07,P
9/5/2016 10:20,21.83,P
9/5/2016 10:25,22.37,P
9/5/2016 10:30,22.81,P
9/5/2016 10:35,22.85,P
9/5/2016 10:40,22.95,P
9/5/2016 10:45,22.47,P
9/5/2016 10:50,23.11,P
9/5/2016 10:55,23.25,P
9/5/2016 11:00,23.52,P
9/5/2016 11:05,24.27,P
9/5/2016 11:10,24.58,P
9/5/2016 11:15,24.58,P
9/5/2016 11:20,24.75,P
9/5/2016 11:25,25.33,P
9/5/2016 11:30,25.29,P
9/5/2016 11:35,25.5,P
9/5/2016 11:40,26.01,P
9/5/2016 11:45,25.63,P
9/5/2016 11:50,26.51,P
9/5/2016 11:55,26.54,P
9/5/2016 12:00,25.45,P
9/5/2016 12:05,25.04,P
9/5/2016 12:10,24.91,P
9/5/2016 12:15,24.43,P
9/5/2016 12:20,24.19,P
9/5/2016 12:25,24.29,P
9/5/2016 12:30,24.33,P
9/5/2016 12:35,25.01,P
9/5/2016 12:40,23.68,P
9/5/2016 12:45,23.68,P
9/5/2016 12:50,24.5,P
9/5/2016 12:55,24.64,P
9/5/2016 13:00,24.4,P
9/5/2016 13:05,25.22,P
9/5/2016 13:10,24.43,P
9/5/2016 13:15,24.61,P
9/5/2016 13:20,24.47,P
9/5/2016 13:25,23.41,P
9/5/2016 13:30,23.59,P
9/5/2016 13:35,23.62,P
9/5/2016 13:40,23.01,P
9/5/2016 13:45,23.28,P
9/5/2016 13:50,22.87,P
9/5/2016 13:55,22.8,P
9/5/2016 14:00,23.38,P
9/5/2016 14:05,23.69,P
9/5/2016 14:10,23.66,P
9/5/2016 14:15,23.08,P
9/5/2016 14:20,23.59,P
9/5/2016 14:25,23.11,P
9/5/2016 14:30,23.76,P
9/5/2016 14:35,23.45,P
9/5/2016 14:40,23.55,P
9/5/2016 14:45,23.52,P
9/5/2016 14:50,23.76,P
9/5/2016 14:55,23.21,P
9/5/2016 15:00,23.01,P
9/5/2016 15:05,23.35,P
9/5/2016 15:10,23.38,P
9/5/2016 15:15,23.28,P
9/5/2016 15:20,23.21,P
9/5/2016 15:25,23.18,P
9/5/2016 15:30,23.25,P
9/5/2016 15:35,23.62,P
9/5/2016 15:40,23.04,P
9/5/2016 15:45,23.35,P
9/5/2016 15:50,23.11,P
9/5/2016 15:55,23.21,P
9/5/2016 16:00,23.45,P
9/5/2016 16:05,23.72,P
9/5/2016 16:10,23.79,P
9/5/2016 16:15,23.66,P
9/5/2016 16:20,23.69,P
9/5/2016 16:25,23.59,P
9/5/2016 16:30,23.55,P
9/5/2016 16:35,23.25,P
9/5/2016 16:40,22.84,P
9/5/2016 16:45,22.97,P
9/5/2016 16:50,22.87,P
9/5/2016 16:55,23.11,P
9/5/2016 17:00,22.94,P
9/5/2016 17:05,23.25,P
9/5/2016 17:10,23.18,P
9/5/2016 17:15,22.81,P
9/5/2016 17:20,22.64,P
9/5/2016 17:25,22.54,P
9/5/2016 17:30,22.61,P
9/5/2016 17:35,22.54,P
9/5/2016 17:40,22.44,P
9/5/2016 17:45,22.34,P
9/5/2016 17:50,22.41,P
9/5/2016 17:55,22.1,P
9/5/2016 18:00,22,P
9/5/2016 18:05,22.1,P
9/5/2016 18:10,21.86,P
9/5/2016 18:15,21.45,P
9/5/2016 18:20,20.77,P
9/5/2016 18:25,20.02,P
9/5/2016 18:30,19.44,P
9/5/2016 18:35,19.27,P
9/5/2016 18:40,19.1,P
9/5/2016 18:45,18.83,P
9/5/2016 18:50,18.9,P
9/5/2016 18:55,18.9,P
9/5/2016 19:00,18.94,P
9/5/2016 19:05,18.87,P
9/5/2016 19:10,18.7,P
9/5/2016 19:15,18.67,P
9/5/2016 19:20,18.7,P
9/5/2016 19:25,18.39,P
9/5/2016 19:30,18.16,P
9/5/2016 19:35,17.99,P
9/5/2016 19:40,18.09,P
9/5/2016 19:45,17.78,P
9/5/2016 19:50,17.55,P
9/5/2016 19:55,17.48,P
9/5/2016 20:00,17.55,P
9/5/2016 20:05,17.82,P
9/5/2016 20:10,17.69,P
9/5/2016 20:15,17.38,P
9/5/2016 20:20,17.14,P
9/5/2016 20:25,16.84,P
9/5/2016 20:30,16.8,P
9/5/2016 20:35,16.77,P
9/5/2016 20:40,16.84,P
9/5/2016 20:45,16.77,P
9/5/2016 20:50,16.67,P
9/5/2016 20:55,16.6,P
9/5/2016 21:00,16.57,P
9/5/2016 21:05,16.44,P
9/5/2016 21:10,16.57,P
9/5/2016 21:15,16.37,P
9/5/2016 21:20,16.54,P
9/5/2016 21:25,16.57,P
9/5/2016 21:30,16.54,P
9/5/2016 21:35,16.44,P
9/5/2016 21:40,16.5,P
9/5/2016 21:45,16.64,P
9/5/2016 21:50,16.57,P
9/5/2016 21:55,16.61,P
9/5/2016 22:00,16.33,P
9/5/2016 22:05,16.3,P
9/5/2016 22:10,16.37,P
9/5/2016 22:15,16.23,P
9/5/2016 22:20,16.2,P
9/5/2016 22:25,15.96,P
9/5/2016 22:30,16.13,P
9/5/2016 22:35,16.3,P
9/5/2016 22:40,16.23,P
9/5/2016 22:45,16.06,P
9/5/2016 22:50,16.1,P
9/5/2016 22:55,15.82,P
9/5/2016 23:00,15.55,P
9/5/2016 23:05,15.48,P
9/5/2016 23:10,15.04,P
9/5/2016 23:15,14.73,P
9/5/2016 23:20,14.53,P
9/5/2016 23:25,14.49,P
9/5/2016 23:30,14.7,P
9/5/2016 23:35,14.46,P
9/5/2016 23:40,14.36,P
9/5/2016 23:45,14.36,P
9/5/2016 23:50,14.36,P
9/5/2016 23:55,14.32,P
9/6/2016 0:00,14.25,P
9/6/2016 0:05,14.42,P
9/6/2016 0:10,14.53,P
9/6/2016 0:15,14.49,P
9/6/2016 0:20,14.36,P
9/6/2016 0:25,14.08,P
9/6/2016 0:30,14.02,P
9/6/2016 0:35,14.05,P
9/6/2016 0:40,14.05,P
9/6/2016 0:45,14.43,P
9/6/2016 0:50,14.53,P
9/6/2016 0:55,14.19,P
9/6/2016 1:00,13.95,P
9/6/2016 1:05,14.02,P
9/6/2016 1:10,14.15,P
9/6/2016 1:15,14.05,P
9/6/2016 1:20,13.95,P
9/6/2016 1:25,13.85,P
9/6/2016 1:30,13.64,P
9/6/2016 1:35,13.88,P
9/6/2016 1:40,14.36,P
9/6/2016 1:45,14.46,P
9/6/2016 1:50,14.29,P
9/6/2016 1:55,14.16,P
9/6/2016 2:00,14.26,P
9/6/2016 2:05,14.53,P
9/6/2016 2:10,14.46,P
9/6/2016 2:15,14.29,P
9/6/2016 2:20,14.46,P
9/6/2016 2:25,14.22,P
9/6/2016 2:30,13.61,P
9/6/2016 2:35,13.41,P
9/6/2016 2:40,13.64,P
9/6/2016 2:45,14.12,P
9/6/2016 2:50,14.33,P
9/6/2016 2:55,14.29,P
9/6/2016 3:00,14.39,P
9/6/2016 3:05,14.26,P
9/6/2016 3:10,14.09,P
9/6/2016 3:15,13.75,P
9/6/2016 3:20,13.37,P
9/6/2016 3:25,13.13,P
9/6/2016 3:30,13.17,P
9/6/2016 3:35,12.96,P
9/6/2016 3:40,12.9,P
9/6/2016 3:45,12.86,P
9/6/2016 3:50,13.31,P
9/6/2016 3:55,13.31,P
9/6/2016 4:00,13.17,P
9/6/2016 4:05,13.21,P
9/6/2016 4:10,13.27,P
9/6/2016 4:15,13.21,P
9/6/2016 4:20,13.1,P
9/6/2016 4:25,12.97,P
9/6/2016 4:30,12.87,P
9/6/2016 4:35,12.8,P
9/6/2016 4:40,12.73,P
9/6/2016 4:45,12.9,P
9/6/2016 4:50,12.76,P
9/6/2016 4:55,12.56,P
9/6/2016 5:00,12.63,P
9/6/2016 5:05,12.59,P
9/6/2016 5:10,12.46,P
9/6/2016 5:15,12.35,P
9/6/2016 5:20,12.49,P
9/6/2016 5:25,12.53,P
9/6/2016 5:30,12.66,P
9/6/2016 5:35,12.63,P
9/6/2016 5:40,12.76,P
9/6/2016 5:45,12.73,P
9/6/2016 5:50,12.97,P
9/6/2016 5:55,13.07,P
9/6/2016 6:00,13.21,P
9/6/2016 6:05,13.14,P
9/6/2016 6:10,12.93,P
9/6/2016 6:15,12.83,P
9/6/2016 6:20,12.87,P
9/6/2016 6:25,12.9,P
9/6/2016 6:30,13.21,P
9/6/2016 6:35,13.51,P
9/6/2016 6:40,13.68,P
9/6/2016 6:45,13.89,P
9/6/2016 6:50,13.89,P
9/6/2016 6:55,13.96,P
9/6/2016 7:00,13.99,P
9/6/2016 7:05,14.33,P
9/6/2016 7:10,14.39,P
9/6/2016 7:15,15.11,P
9/6/2016 7:20,15.24,P
9/6/2016 7:25,15.75,P
9/6/2016 7:30,16.3,P
9/6/2016 7:35,16.68,P
9/6/2016 7:40,17.15,P
9/6/2016 7:45,17.32,P
9/6/2016 7:50,17.8,P
9/6/2016 7:55,18.24,P
9/6/2016 8:00,18.31,P
9/6/2016 8:05,18,P
9/6/2016 8:10,18.27,P
9/6/2016 8:15,18.74,P
9/6/2016 8:20,18.94,P
9/6/2016 8:25,19.15,P
9/6/2016 8:30,19.35,P
9/6/2016 8:35,19.28,P
9/6/2016 8:40,19.69,P
9/6/2016 8:45,20.16,P
9/6/2016 8:50,20.13,P
9/6/2016 8:55,20.47,P
9/6/2016 9:00,20.6,P
9/6/2016 9:05,20.84,P
9/6/2016 9:10,21.18,P
9/6/2016 9:15,21.18,P
9/6/2016 9:20,21.52,P
9/6/2016 9:25,21.93,P
9/6/2016 9:30,22.13,P
9/6/2016 9:35,22.24,P
9/6/2016 9:40,22.54,P
9/6/2016 9:45,22.61,P
9/6/2016 9:50,23.09,P
9/6/2016 9:55,23.22,P
9/6/2016 10:00,23.15,P
9/6/2016 10:05,23.83,P
9/6/2016 10:10,23.76,P
9/6/2016 10:15,24.2,P
9/6/2016 10:20,24.71,P
9/6/2016 10:25,24.54,P
9/6/2016 10:30,24.51,P
9/6/2016 10:35,24.27,P
9/6/2016 10:40,24.68,P
9/6/2016 10:45,24.92,P
9/6/2016 10:50,25.43,P
9/6/2016 10:55,25.7,P
9/6/2016 11:00,25.63,P
9/6/2016 11:05,26.17,P
9/6/2016 11:10,26.27,P
9/6/2016 11:15,26.17,P
9/6/2016 11:20,25.96,P
9/6/2016 11:25,26.71,P
9/6/2016 11:30,26.68,P
9/6/2016 11:35,26.95,P
9/6/2016 11:40,26.68,P
9/6/2016 11:45,27.63,P
9/6/2016 11:50,27.26,P
9/6/2016 11:55,26.06,P
9/6/2016 12:00,25.42,P
9/6/2016 12:05,25.62,P
9/6/2016 12:10,24.91,P
9/6/2016 12:15,25.11,P
9/6/2016 12:20,26.54,P
9/6/2016 12:25,27.43,P
9/6/2016 12:30,27.22,P
9/6/2016 12:35,27.46,P
9/6/2016 12:40,27.73,P
9/6/2016 12:45,27.67,P
9/6/2016 12:50,28.01,P
9/6/2016 12:55,27.63,P
9/6/2016 13:00,27.73,P
9/6/2016 13:05,27.94,P
9/6/2016 13:10,27.46,P
9/6/2016 13:15,27.46,P
9/6/2016 13:20,26.92,P
9/6/2016 13:25,25.69,P
9/6/2016 13:30,25.55,P
9/6/2016 13:35,25.59,P
9/6/2016 13:40,24.97,P
9/6/2016 13:45,24.7,P
9/6/2016 13:50,24.33,P
9/6/2016 13:55,24.63,P
9/6/2016 14:00,25.01,P
9/6/2016 14:05,25.35,P
9/6/2016 14:10,25.52,P
9/6/2016 14:15,24.47,P
9/6/2016 14:20,24.23,P
9/6/2016 14:25,24.61,P
9/6/2016 14:30,23.99,P
9/6/2016 14:35,24.43,P
9/6/2016 14:40,24.13,P
9/6/2016 14:45,24.75,P
9/6/2016 14:50,25.53,P
9/6/2016 14:55,25.63,P
9/6/2016 15:00,24.68,P
9/6/2016 15:05,24.71,P
9/6/2016 15:10,25.22,P
9/6/2016 15:15,25.7,P
9/6/2016 15:20,25.32,P
9/6/2016 15:25,25.12,P
9/6/2016 15:30,25.46,P
9/6/2016 15:35,25.46,P
9/6/2016 15:40,25.02,P
9/6/2016 15:45,25.63,P
9/6/2016 15:50,25.73,P
9/6/2016 15:55,25.01,P
9/6/2016 16:00,25.25,P
9/6/2016 16:05,25.08,P
9/6/2016 16:10,25.18,P
9/6/2016 16:15,25.28,P
9/6/2016 16:20,25.52,P
9/6/2016 16:25,25.39,P
9/6/2016 16:30,25.01,P
9/6/2016 16:35,24.57,P
